"","word","positive","negative","freq","idf"
"7325","seafloor",0,0,19,7.59527124938236
"7326","storaas",0,0,6,8.55078269440979
"7327","substantive",0,0,6,8.36846113761584
"7328","torg",0,0,26,7.02472639091474
"7329","cevian",0,0,5,8.55078269440979
"7330","mahy",0,0,6,8.55078269440979
"7331","wished",0,0,10,7.96299602950767
"7332","erwan",0,0,5,8.55078269440979
"7333","ibii",0,0,6,8.55078269440979
"7334","retrofits",0,0,8,8.08077906516406
"7335","outage",0,0,10,8.08077906516406
"7336","eams",0,0,7,8.55078269440979
"7337","nondilutive",0,0,9,8.08077906516406
"7338","mong",0,0,8,8.55078269440979
"7339","citi",0,0,7,8.36846113761584
"7340","tie",0,0,24,7.02472639091474
"7341","pdms",0,0,15,8.55078269440979
"7342","jsc",0,0,7,8.55078269440979
"7343","saraiva",0,0,9,8.55078269440979
"7344","lodge",0,0,5,8.55078269440979
"7345","newspaper",0,0,9,7.96299602950767
"7346","surveying",0,0,48,6.44664854013959
"7347","akker",0,0,6,8.55078269440979
"7348","potency",0,0,6,8.36846113761584
"7349","dci",0,0,9,8.36846113761584
"7350","metabolic",0,0,9,8.21431045778858
"7351","trondheims",0,0,8,8.36846113761584
"7352","elite",0,0,9,8.21431045778858
"7353","fastighets",0,0,15,7.59527124938236
"7354","pln",0,0,17,7.96299602950767
"7355","dewatering",0,0,21,7.59527124938236
"7356","ramm",0,0,12,7.85763551384985
"7357","hroeselvaagboligno",0,0,5,8.55078269440979
"7358","bostäder",0,0,11,8.55078269440979
"7359","peerreviewed",0,0,10,7.85763551384985
"7360","multichannel",0,0,22,7.06917815348558
"7361","offload",0,0,12,8.21431045778858
"7362","parenthesis",0,0,5,8.55078269440979
"7363","winwin",0,0,13,7.59527124938236
"7364","tenyear",0,0,13,7.59527124938236
"7365","imports",0,0,20,7.38763188460411
"7366","cebico",0,0,28,8.55078269440979
"7367","readings",0,0,5,8.55078269440979
"7368","gamba",0,0,74,6.47134115272996
"7369","purchaseredemption",0,0,5,8.55078269440979
"7370","automating",0,0,15,7.45217040574168
"7371","stadium",0,0,7,8.55078269440979
"7372","møkster",0,0,7,8.55078269440979
"7373","accidents",0,0,8,8.08077906516406
"7374","unacceptable",0,0,8,8.08077906516406
"7375","aglen",0,0,10,8.21431045778858
"7376","switchboards",0,0,7,8.21431045778858
"7377","wte",0,0,17,8.36846113761584
"7378","sefine",0,0,9,8.36846113761584
"7379","constrained",0,0,19,7.26984884894773
"7380","forwards",0,0,10,7.96299602950767
"7381","stena",0,0,15,7.96299602950767
"7382","crypto",0,0,24,7.32700726278768
"7383","västra",0,0,19,7.67531395705589
"7384","nondiscretionary",0,0,9,7.96299602950767
"7385","staying",0,0,12,7.67531395705589
"7386","dolve",0,0,10,8.55078269440979
"7387","psws",0,0,14,8.08077906516406
"7388","species",0,0,91,5.71756935035358
"7389","redeeming",0,0,7,8.36846113761584
"7390","ferking",0,0,8,8.55078269440979
"7391","speciality",0,0,34,6.90212406882241
"7392","bergens",0,0,14,7.59527124938236
"7393","solidifies",0,0,11,7.76232533404552
"7394","finnøy",0,0,6,8.36846113761584
"7395","ørsted",0,0,68,7.06917815348558
"7396","solidarity",0,0,9,8.36846113761584
"7397","kresimir",0,0,5,8.55078269440979
"7398","spajic",0,0,5,8.55078269440979
"7399","nknownctwfpbgzsbdeyjwijoimcwljawmdailcjqijoivlumziilcjbtiiikhawwilcjxvci",0,0,5,8.55078269440979
"7400","differentiators",0,0,6,8.36846113761584
"7401","tell",0,0,8,8.21431045778858
"7402","injecting",0,0,18,7.26984884894773
"7403","grev",0,0,8,8.36846113761584
"7404","turegatan",0,0,5,8.55078269440979
"7405","weblink",0,0,5,8.55078269440979
"7406","kalvenes",0,0,6,8.55078269440979
"7407","lowsingle",0,0,7,8.55078269440979
"7408","subpopulations",0,0,5,8.55078269440979
"7409","middelthunet",0,0,7,8.55078269440979
"7410","tolerate",0,0,6,8.36846113761584
"7411","renewing",0,0,10,7.85763551384985
"7412","mlff",0,0,5,8.55078269440979
"7413","intraperitoneal",0,0,7,8.55078269440979
"7414","ndlo",0,0,7,8.55078269440979
"7415","spectacular",0,0,6,8.36846113761584
"7416","fjell",0,0,19,7.76232533404552
"7417","julyaugust",0,0,7,8.21431045778858
"7418","navigate",0,0,16,7.45217040574168
"7419","ekbråten",0,0,9,8.55078269440979
"7420","fertilizers",0,0,69,6.04934674267058
"7421","capsl",0,0,6,8.55078269440979
"7422","dillingensaar",0,0,6,8.55078269440979
"7423","janerikhoffkongsbergcom",0,0,5,8.55078269440979
"7424","vardar",0,0,8,8.55078269440979
"7425","separated",0,0,17,7.38763188460411
"7426","smeets",0,0,6,8.55078269440979
"7427","wien",0,0,8,8.36846113761584
"7428","playgrounds",0,0,6,8.55078269440979
"7429","deductible",0,0,10,8.08077906516406
"7430","pradesh",0,0,10,8.36846113761584
"7431","cofounded",0,0,12,7.67531395705589
"7432","amman",0,0,7,8.21431045778858
"7433","quarterend",0,0,12,7.85763551384985
"7434","diamond",0,0,66,6.49665896071425
"7435","kryptodisk",0,0,11,8.55078269440979
"7436","personsmedia",0,0,5,8.55078269440979
"7437","emailed",0,0,9,7.96299602950767
"7438","antisurface",0,0,5,8.55078269440979
"7439","disclosures",0,0,16,7.52116327722863
"7440","burning",0,0,13,7.59527124938236
"7441","torp",0,0,9,8.21431045778858
"7442","nxp",0,0,11,8.55078269440979
"7443","plsvs",0,0,22,7.67531395705589
"7444","whats",0,0,9,7.96299602950767
"7445","tenth",0,0,11,7.76232533404552
"7446","designate",0,0,8,8.21431045778858
"7447","pswno",0,0,5,8.55078269440979
"7448","tieto",0,0,8,8.36846113761584
"7449","computational",0,0,7,8.21431045778858
"7450","peninsula",0,0,47,6.42255098856052
"7451","smestad",0,0,6,8.55078269440979
"7452","statoils",0,0,68,6.72623340235875
"7453","emphasised",0,0,10,7.85763551384985
"7454","investorrelationshuddlestockcom",0,0,5,8.55078269440979
"7455","glennmandelidtelenorcom",0,0,5,8.55078269440979
"7456","mandelid",0,0,5,8.55078269440979
"7457","fort",0,0,37,7.02472639091474
"7458","nesavegen",0,0,5,8.55078269440979
"7459","neset",0,0,5,8.55078269440979
"7460","landscaping",0,0,11,7.96299602950767
"7461","axiata",0,0,17,8.55078269440979
"7462","aerostructures",0,0,8,8.21431045778858
"7463","consortiums",0,0,14,7.67531395705589
"7464","threat",0,0,19,7.76232533404552
"7465","westerngeco",0,0,14,7.67531395705589
"7466","radium",0,0,28,6.82801609666869
"7467","benchmarking",0,0,14,7.85763551384985
"7468","cll",0,0,7,8.55078269440979
"7469","absence",0.004,0.006,35,6.69448470404417
"7470","agile",0.02,0.022,42,6.47134115272996
"7471","amdal",0,0.002,82,6.49665896071425
"7472","answered",0,0.002,40,6.54930269419967
"7473","apex",0.032,0.034,63,6.94134478197569
"7474","apis",0,0.002,27,6.86438374083956
"7475","apublishnecisioncomlrgogvhhfcveidekkefotowarecloudfotowebarchives",0,0.002,23,7.02472639091474
"7476","audience",0.026,0.028,159,5.14294077002897
"7477","begun",0,0.002,61,6.09977759629747
"7478","bgbio",0.03,0.032,56,6.289019595936
"7479","bluestar",0,0.002,12,8.21431045778858
"7480","boligs",0,0.002,25,7.06917815348558
"7481","bonus",0,0.002,140,6.08268316293817
"7482","breakfast",0,0.002,75,5.8697611656955
"7483","broadening",0.014,0.016,31,6.75902322518174
"7484","brokers",0,0.002,37,6.60487254535448
"7485","buildup",0.012,0.014,40,6.63386008222773
"7486","cement",0,0.002,51,6.42255098856052
"7487","cleaning",0.006,0.008,129,5.4417217355488
"7488","cleared",0,0.002,31,6.82801609666869
"7489","constructed",0,0.002,92,5.71756935035358
"7490","consumerfocused",0,0.002,10,7.85763551384985
"7491","corporateaccesssbmarketsno",0,0.002,29,6.79292477685742
"7492","cro",0,0.002,27,6.86438374083956
"7493","dieselstraße",0,0.002,17,7.32700726278768
"7494","door",0.014,0.016,25,6.98216677649595
"7495","dpressebilderdveidekkeddwmfawceugzstcatdllvimenbjxrwqof",0,0.002,23,7.02472639091474
"7496","emphasises",0,0.002,98,5.58550962834051
"7497","engages",0,0.002,63,6.0330862217988
"7498","entertaining",0.048,0.05,21,7.11569816912047
"7499","façade",0,0.002,27,6.90212406882241
"7500","flashdrives",0.092,0.094,54,6.17123656027962
"7501","gathered",0,0.002,27,6.98216677649595
"7502","gleerup",0,0.002,22,7.1644883332899
"7503","grand",0,0.002,95,5.88355448782784
"7504","grenfeldt",0,0.002,33,6.94134478197569
"7505","groupwide",0,0.002,18,7.32700726278768
"7506","harvey",0,0.002,21,7.38763188460411
"7507","hosts",0.014,0.016,43,6.44664854013959
"7508","htert",0,0.002,10,8.36846113761584
"7509","inperson",0,0.002,37,6.75902322518174
"7510","investorotovocom",0.004,0.006,42,6.42255098856052
"7511","itdriven",0,0.002,43,6.39902049115033
"7512","johannesen",0,0.002,51,6.22839497411957
"7513","jonbirgersyvertsencrayoncom",0,0.002,12,7.67531395705589
"7514","kildemo",0,0.002,40,6.52263444711751
"7515","lie",0,0.002,135,5.38109711373236
"7516","lift",0,0.002,149,5.45974024105148
"7517","lunch",0,0.002,106,5.59587241537606
"7518","manages",0,0.002,246,4.66715916350334
"7519","masters",0,0.002,114,5.54510009000263
"7520","mediaastrocastcom",0,0.002,6,8.36846113761584
"7521","mine",0,0.002,125,5.91172536479453
"7522","mini",0,0.002,61,6.52263444711751
"7523","mixed",0,0.002,152,5.60634371524335
"7524","multipurpose",0,0.002,94,5.8697611656955
"7525","nbbqrnagosyjhjihjjwfdgsidvroftqntarmbzqnnaarssmmfhpjazjsae",0,0.002,23,7.02472639091474
"7526","netzero",0.002,0.004,46,6.54930269419967
"7527","noc",0,0.002,10,7.85763551384985
"7528","norbit",0.148,0.15,283,6.37603097292563
"7529","ntkmeszqwoxqk",0,0.002,23,7.02472639091474
"7530","osessg",0,0.002,63,6.01708588045236
"7531","outsourced",0,0.002,39,6.60487254535448
"7532","parking",0,0.002,279,4.87195357614936
"7533","pension",0.002,0.004,162,5.47808937971967
"7534","places",0.008,0.01,79,5.91172536479453
"7535","precise",0,0.002,15,7.52116327722863
"7536","programs",0.04,0.042,323,4.57672429806219
"7537","publiclylisted",0.02,0.022,11,7.76232533404552
"7538","railway",0,0.002,199,5.46887272461475
"7539","recircle",0,0.002,23,7.02472639091474
"7540","regalia",0.138,0.14,52,6.66371304537741
"7541","rewarding",0,0.002,41,6.44664854013959
"7542","selfsufficient",0,0.002,33,6.69448470404417
"7543","shifting",0.004,0.006,30,6.75902322518174
"7544","silicone",0,0.002,33,7.38763188460411
"7545","sonar",0,0.002,26,7.52116327722863
"7546","spokesperson",0,0.002,41,6.44664854013959
"7547","srbank",0,0.002,308,5.21146071646572
"7548","stakeholder",0,0.002,132,5.29268615638831
"7549","stianhaslehydrocom",0,0.002,31,6.72623340235875
"7550","tradition",0,0.002,25,6.94134478197569
"7551","trigger",0,0.002,49,6.26840030873327
"7552","tvs",0,0.002,24,7.06917815348558
"7553","tyres",0.028,0.03,77,6.94134478197569
"7554","tørud",0,0.002,23,7.11569816912047
"7555","undertakes",0,0.002,333,4.36112795238337
"7556","universities",0,0.002,23,7.06917815348558
"7557","unsold",0,0.002,32,6.72623340235875
"7558","upgrading",0,0.002,77,5.98583333694826
"7559","uppsala",0.052,0.054,70,6.52263444711751
"7560","upwards",0,0.002,18,7.26984884894773
"7561","urbanization",0,0.002,50,6.24819760141575
"7562","usability",0.002,0.004,66,6.0330862217988
"7563","utilise",0,0.002,104,5.54510009000263
"7564","vangen",0,0.002,12,7.67531395705589
"7565","ventilation",0,0.002,52,6.44664854013959
"7566","vigil",0,0.002,6,8.36846113761584
"7567","vogt",0,0.002,14,7.59527124938236
"7568","webtv",0,0.002,57,6.63386008222773
"7569","wire",0,0.002,97,5.62762111369064
"7570","zalariscom",0,0.002,31,6.72623340235875
"7571","adjourned",0,0.002,6,8.36846113761584
"7572","catcher",0,0.002,26,7.96299602950767
"7573","daughter",0,0.002,13,7.67531395705589
"7574","divesting",0,0.002,20,7.21578162767745
"7575","dlbcl",0,0.002,39,7.85763551384985
"7576","ensured",0,0.002,20,7.21578162767745
"7577","entrepreneur",0,0.002,24,6.98216677649595
"7578","impose",0,0.002,24,7.06917815348558
"7579","lnc",0.102,0.104,78,7.45217040574168
"7580","olin",0.008,0.01,21,7.52116327722863
"7581","servicesoffering",0,0.002,9,8.08077906516406
"7582","stateowned",0,0.002,27,6.94134478197569
"7583","antigenspecific",0.002,0.004,27,6.86438374083956
"7584","drs",0,0.002,83,6.98216677649595
"7585","elbow",0,0.002,9,7.96299602950767
"7586","iox",0,0.002,11,7.85763551384985
"7587","oex",0.014,0.016,15,7.52116327722863
"7588","span",0,0.002,14,7.52116327722863
"7589","ullevoldsæter",0,0.002,13,8.08077906516406
"7590","unnecessary",0,0.002,20,7.1644883332899
"7591","wires",0,0.002,14,7.52116327722863
"7592","aspect",0,0.002,28,6.86438374083956
"7593","compagnie",0,0.002,13,7.67531395705589
"7594","alteration",0,0.002,8,8.08077906516406
"7595","dmitriy",0,0.002,9,8.36846113761584
"7596","scanner",0.01,0.012,80,6.63386008222773
"7597","sga",0,0.002,7,8.21431045778858
"7598","thistle",0,0.002,9,7.96299602950767
"7599","congestion",0.006,0.008,18,7.76232533404552
"7600","css",0,0.002,49,6.75902322518174
"7601","proximars",0.016,0.018,25,7.67531395705589
"7602","sintef",0,0.002,56,7.21578162767745
"7603","footprints",0,0.002,18,7.26984884894773
"7604","osearr",0,0.002,7,8.21431045778858
"7605","rosenlund",0,0.002,9,8.08077906516406
"7606","revisions",0,0.002,16,7.38763188460411
"7607","fid",0.002,0.004,54,6.54930269419967
"7608","kjedehuset",0,0.002,12,8.21431045778858
"7609","lorens",0,0.002,7,8.21431045778858
"7610","vacant",0,0.002,17,7.45217040574168
"7611","icml",0,0.002,8,8.21431045778858
"7612","tunisienne",0,0.002,10,7.85763551384985
"7613","genes",0,0.002,18,7.67531395705589
"7614","toptier",0,0.002,17,7.59527124938236
"7615","larseinarpettersonpexipcom",0,0.002,7,8.21431045778858
"7616","mobilefirst",0,0.002,8,8.08077906516406
"7617","professionalism",0,0.002,14,7.52116327722863
"7618","immensely",0,0.002,8,8.08077906516406
"7619","srep",0,0.002,19,7.85763551384985
"7620","struggling",0,0.002,11,7.85763551384985
"7621","equalling",0,0.002,25,7.21578162767745
"7622","likelihood",0,0.002,22,7.06917815348558
"7623","coowner",0,0.002,21,7.11569816912047
"7624","infectiontreatment",0,0.002,6,8.36846113761584
"7625","nonhealing",0,0.002,7,8.21431045778858
"7626","jury",0,0.002,11,7.96299602950767
"7627","dimension",0,0.002,11,7.76232533404552
"7628","catch",0,0.002,17,7.52116327722863
"7629","departing",0,0.002,19,7.26984884894773
"7630","linear",0,0.002,13,7.67531395705589
"7631","precommitted",0,0.002,8,8.08077906516406
"7632","stabilise",0,0.002,9,8.08077906516406
"7633","canica",0,0.002,8,8.08077906516406
"7634","hopeful",0.002,0.004,14,7.59527124938236
"7635","utilityscale",0,0.002,15,7.67531395705589
"7636","modality",0,0.002,9,7.96299602950767
"7637","examine",0,0.002,14,7.52116327722863
"7638","edminson",0,0.002,7,8.21431045778858
"7639","energies",0,0.002,36,7.26984884894773
"7640","investorquestbackcom",0,0.002,7,8.21431045778858
"7641","rizk",0,0.002,8,8.36846113761584
"7642","formalised",0,0.002,9,7.96299602950767
"7643","mandersson",0,0.002,11,8.55078269440979
"7644","pentup",0,0.002,10,7.85763551384985
"7645","amgen",0,0.002,7,8.55078269440979
"7646","mos",0,0.002,24,8.55078269440979
"7647","mcdonnell",0,0.002,5,8.55078269440979
"7648","fix",0,0.002,21,7.38763188460411
"7649","konserndirektør",0,0.002,6,8.36846113761584
"7650","systemically",0,0.002,5,8.55078269440979
"7651","castberg",0,0.002,20,7.76232533404552
"7652","crc",0,0.002,19,7.85763551384985
"7653","irzwipecom",0,0.002,6,8.55078269440979
"7654","oliva",0,0.002,7,8.55078269440979
"7655","presentationpresentations",0,0.002,5,8.55078269440979
"7656","earliest",0,0.004,149,5.16978802006516
"7657","weight",0.032,0.036,179,5.18348686442332
"7658","connect",0.016,0.02,414,4.32540986978129
"7659","accelerated",0.054,0.058,186,5.01272613003044
"7660","addon",0.006,0.01,28,6.98216677649595
"7661","anyother",0,0.004,19,7.21578162767745
"7662","approach",0.056,0.06,423,4.20697727255611
"7663","archived",0,0.004,36,6.57670166838778
"7664","arctic",0.034,0.038,590,4.21218561766325
"7665","arranging",0,0.004,15,7.45217040574168
"7666","aside",0.002,0.006,75,6.09977759629747
"7667","attack",0,0.004,32,6.82801609666869
"7668","bearings",0,0.004,11,8.08077906516406
"7669","bps",0,0.004,186,5.14294077002897
"7670","buybacks",0.036,0.04,92,5.81641518499021
"7671","cadnbno",0,0.004,19,7.52116327722863
"7672","capitalisation",0,0.004,22,7.06917815348558
"7673","choices",0,0.004,39,6.54930269419967
"7674","columbia",0.012,0.016,144,5.33190686954159
"7675","constituting",0.002,0.006,43,6.52263444711751
"7676","constructing",0,0.004,72,5.94071290166779
"7677","cpus",0,0.004,9,7.96299602950767
"7678","cto",0.038,0.042,118,5.53524779355962
"7679","developments",0.042,0.046,501,4.05542737442891
"7680","discharged",0,0.004,36,6.69448470404417
"7681","dissemination",0,0.004,91,5.64936110032704
"7682","distinct",0,0.004,76,5.8697611656955
"7683","doo",0.008,0.012,19,7.59527124938236
"7684","dubai",0,0.004,272,5.09762557381693
"7685","egholt",0,0.004,10,7.85763551384985
"7686","energys",0.004,0.008,105,5.68288379236569
"7687","etc",0.008,0.012,111,5.63843202979485
"7688","fornebu",0,0.004,401,4.24132675257075
"7689","gcal",0,0.004,30,7.59527124938236
"7690","golden",0.2,0.204,424,5.06647040603713
"7691","gothenburg",0,0.004,157,5.48739177238199
"7692","halvormollandhydrocom",0,0.004,73,5.8697611656955
"7693","haugsdal",0,0.004,39,6.82801609666869
"7694","holmgren",0,0.004,19,7.59527124938236
"7695","hse",0,0.004,90,5.74137999904729
"7696","hus",0,0.004,53,6.22839497411957
"7697","inaugural",0,0.004,65,6.0330862217988
"7698","irmpccontainercom",0,0.004,33,6.66371304537741
"7699","jackson",0,0.004,18,7.67531395705589
"7700","logistikkbygg",0,0.004,46,7.76232533404552
"7701","lowpower",0.002,0.006,13,7.85763551384985
"7702","mailtohenrikbadinvowasacom",0,0.004,14,7.52116327722863
"7703","minilager",0.002,0.006,96,6.13486891610874
"7704","mobilewearable",0,0.004,24,7.02472639091474
"7705","molland",0,0.004,74,5.85615551363972
"7706","motivated",0.044,0.048,58,6.09977759629747
"7707","normally",0.004,0.008,106,5.53524779355962
"7708","objections",0,0.004,29,6.86438374083956
"7709","official",0.04,0.044,132,5.48739177238199
"7710","petoro",0.072,0.076,67,6.08268316293817
"7711","pleym",0.108,0.112,23,7.76232533404552
"7712","pricing",0.026,0.03,160,5.29268615638831
"7713","projections",0,0.004,62,6.08268316293817
"7714","pyrums",0,0.004,41,7.02472639091474
"7715","releases",0.014,0.018,507,3.93963043674415
"7716","reliability",0.144,0.148,145,5.3160335203853
"7717","replaced",0.008,0.012,130,5.35619956211064
"7718","ropax",0,0.004,13,7.96299602950767
"7719","seawater",0,0.004,43,6.69448470404417
"7720","sectors",0.042,0.046,412,4.38256828362124
"7721","sensortm",0,0.004,15,7.45217040574168
"7722","simultaneous",0,0.004,62,6.0330862217988
"7723","smns",0,0.004,74,6.00133752348422
"7724","søbak",0,0.004,57,6.13486891610874
"7725","tambar",0,0.004,190,5.03032189192082
"7726","telomerase",0.002,0.006,10,8.21431045778858
"7727","tendered",0.062,0.066,38,6.79292477685742
"7728","transforming",0.006,0.01,103,5.57525312817332
"7729","ula",0,0.004,232,4.89236244778056
"7730","unified",0.024,0.028,33,6.79292477685742
"7731","unpaid",0,0.004,38,6.52263444711751
"7732","upsell",0,0.004,9,8.08077906516406
"7733","vehicle",0.044,0.048,944,3.8269409787042
"7734","views",0,0.004,42,6.44664854013959
"7735","wilhelmsens",0,0.004,16,7.59527124938236
"7736","rescue",0.074,0.078,43,6.63386008222773
"7737","manchester",0,0.004,16,7.67531395705589
"7738","arnhall",0,0.004,14,7.52116327722863
"7739","balticseano",0,0.004,14,7.52116327722863
"7740","dchildersarcherwellcom",0,0.004,7,8.21431045778858
"7741","idafjellheimvarenergino",0,0.004,13,7.59527124938236
"7742","kingshill",0,0.004,14,7.52116327722863
"7743","refreshments",0,0.004,23,7.02472639091474
"7744","urgent",0,0.004,40,6.47134115272996
"7745","workload",0,0.004,21,7.1644883332899
"7746","bakkevig",0,0.004,23,7.59527124938236
"7747","sheets",0,0.004,18,7.32700726278768
"7748","twomonth",0,0.004,9,7.96299602950767
