"word","positive","negative","freq","idf"
"devote",0,0,8,8.08077906516406
"gränges",0,0,19,8.55078269440979
"arisen",0,0,10,7.96299602950767
"emitters",0,0,8,8.21431045778858
"valve",0,0,13,7.59527124938236
"liked",0,0,6,8.36846113761584
"fluk",0,0,5,8.55078269440979
"kraft",0,0,89,6.49665896071425
"refills",0,0,5,8.55078269440979
"transitions",0,0,17,7.32700726278768
"waterborne",0,0,10,7.96299602950767
"dabrafenib",0,0,6,8.36846113761584
"dysplastic",0,0,6,8.36846113761584
"mekinist",0,0,6,8.36846113761584
"tafinlar",0,0,6,8.36846113761584
"tnbc",0,0,17,8.21431045778858
"trametinib",0,0,6,8.36846113761584
"welldefended",0,0,5,8.55078269440979
"fjordalleen",0,0,8,8.08077906516406
"whereafter",0,0,6,8.36846113761584
"enovas",0,0,9,8.36846113761584
"nautical",0,0,11,7.85763551384985
"klakegg",0,0,8,8.55078269440979
"pointed",0,0,8,8.08077906516406
"representantskapet",0,0,5,8.55078269440979
"smistad",0,0,6,8.55078269440979
"steine",0,0,7,8.55078269440979
"retrofitting",0,0,29,7.21578162767745
"allies",0,0,7,8.36846113761584
"exceptions",0,0,21,7.11569816912047
"incineration",0,0,24,7.1644883332899
"markhus",0,0,6,8.55078269440979
"arises",0,0,11,8.08077906516406
"cope",0,0,8,8.21431045778858
"elnan",0,0,5,8.55078269440979
"krag",0,0,5,8.55078269440979
"mover",0,0,22,7.1644883332899
"nafstad",0,0,14,7.52116327722863
"nexen",0,0,9,8.08077906516406
"middelthon",0,0,5,8.55078269440979
"apples",0,0,21,7.52116327722863
"bakstad",0,0,13,8.55078269440979
"françois",0,0,7,8.21431045778858
"underpinning",0,0,9,7.96299602950767
"ecocertified",0,0,6,8.36846113761584
"csp",0,0,13,8.55078269440979
"hitting",0,0,5,8.55078269440979
"wafer",0,0,5,8.55078269440979
"outlooks",0,0,5,8.55078269440979
"webbased",0,0,6,8.36846113761584
"postpanamax",0,0,8,8.55078269440979
"strenghten",0,0,6,8.36846113761584
"irdnbno",0,0,5,8.55078269440979
"gdp",0,0,9,7.96299602950767
"bologna",0,0,8,8.36846113761584
"housed",0,0,7,8.21431045778858
"cytokines",0,0,13,8.08077906516406
"arts",0,0,17,7.45217040574168
"jonsvoll",0,0,12,8.55078269440979
"smb",0,0,12,7.96299602950767
"clearer",0,0,218,4.78032325330343
"leisner",0,0,10,8.21431045778858
"lightweight",0,0,42,6.60487254535448
"buffers",0,0,6,8.55078269440979
"overflow",0,0,5,8.55078269440979
"predrill",0,0,15,7.45217040574168
"ågotnes",0,0,10,8.36846113761584
"lngc",0,0,5,8.55078269440979
"devoted",0,0,16,7.45217040574168
"bibane",0,0,7,8.55078269440979
"adherence",0,0,10,8.21431045778858
"sbanken",0,0,16,8.36846113761584
"fourthquarter",0,0,16,7.67531395705589
"komplett",0,0,18,8.08077906516406
"kollafjørð",0,0,5,8.55078269440979
"rigorously",0,0,8,8.08077906516406
"zachrisson",0,0,10,8.21431045778858
"aalstad",0,0,5,8.55078269440979
"regi",0,0,5,8.55078269440979
"olympia",0,0,7,8.55078269440979
"seafloor",0,0,19,7.59527124938236
"storaas",0,0,6,8.55078269440979
"substantive",0,0,6,8.36846113761584
"torg",0,0,26,7.02472639091474
"cevian",0,0,5,8.55078269440979
"mahy",0,0,6,8.55078269440979
"wished",0,0,10,7.96299602950767
"erwan",0,0,5,8.55078269440979
"ibii",0,0,6,8.55078269440979
"retrofits",0,0,8,8.08077906516406
"outage",0,0,10,8.08077906516406
"eams",0,0,7,8.55078269440979
"nondilutive",0,0,9,8.08077906516406
"mong",0,0,8,8.55078269440979
"citi",0,0,7,8.36846113761584
"tie",0,0,24,7.02472639091474
"pdms",0,0,15,8.55078269440979
"jsc",0,0,7,8.55078269440979
"saraiva",0,0,9,8.55078269440979
"lodge",0,0,5,8.55078269440979
"newspaper",0,0,9,7.96299602950767
"surveying",0,0,48,6.44664854013959
"akker",0,0,6,8.55078269440979
"potency",0,0,6,8.36846113761584
"dci",0,0,9,8.36846113761584
"metabolic",0,0,9,8.21431045778858
"trondheims",0,0,8,8.36846113761584
"elite",0,0,9,8.21431045778858
"fastighets",0,0,15,7.59527124938236
"pln",0,0,17,7.96299602950767
"dewatering",0,0,21,7.59527124938236
"ramm",0,0,12,7.85763551384985
"hroeselvaagboligno",0,0,5,8.55078269440979
"bostäder",0,0,11,8.55078269440979
"peerreviewed",0,0,10,7.85763551384985
"multichannel",0,0,22,7.06917815348558
"offload",0,0,12,8.21431045778858
"parenthesis",0,0,5,8.55078269440979
"winwin",0,0,13,7.59527124938236
"tenyear",0,0,13,7.59527124938236
"imports",0,0,20,7.38763188460411
"cebico",0,0,28,8.55078269440979
"readings",0,0,5,8.55078269440979
"gamba",0,0,74,6.47134115272996
"purchaseredemption",0,0,5,8.55078269440979
"automating",0,0,15,7.45217040574168
"stadium",0,0,7,8.55078269440979
"møkster",0,0,7,8.55078269440979
"accidents",0,0,8,8.08077906516406
"unacceptable",0,0,8,8.08077906516406
"aglen",0,0,10,8.21431045778858
"switchboards",0,0,7,8.21431045778858
"wte",0,0,17,8.36846113761584
"sefine",0,0,9,8.36846113761584
"constrained",0,0,19,7.26984884894773
"forwards",0,0,10,7.96299602950767
"stena",0,0,15,7.96299602950767
"crypto",0,0,24,7.32700726278768
"västra",0,0,19,7.67531395705589
"nondiscretionary",0,0,9,7.96299602950767
"staying",0,0,12,7.67531395705589
"dolve",0,0,10,8.55078269440979
"psws",0,0,14,8.08077906516406
"species",0,0,91,5.71756935035358
"redeeming",0,0,7,8.36846113761584
"ferking",0,0,8,8.55078269440979
"speciality",0,0,34,6.90212406882241
"bergens",0,0,14,7.59527124938236
"solidifies",0,0,11,7.76232533404552
"finnøy",0,0,6,8.36846113761584
"ørsted",0,0,68,7.06917815348558
"solidarity",0,0,9,8.36846113761584
"kresimir",0,0,5,8.55078269440979
"spajic",0,0,5,8.55078269440979
"nknownctwfpbgzsbdeyjwijoimcwljawmdailcjqijoivlumziilcjbtiiikhawwilcjxvci",0,0,5,8.55078269440979
"differentiators",0,0,6,8.36846113761584
"tell",0,0,8,8.21431045778858
"injecting",0,0,18,7.26984884894773
"grev",0,0,8,8.36846113761584
"turegatan",0,0,5,8.55078269440979
"weblink",0,0,5,8.55078269440979
"kalvenes",0,0,6,8.55078269440979
"lowsingle",0,0,7,8.55078269440979
"subpopulations",0,0,5,8.55078269440979
"middelthunet",0,0,7,8.55078269440979
"tolerate",0,0,6,8.36846113761584
"renewing",0,0,10,7.85763551384985
"mlff",0,0,5,8.55078269440979
"intraperitoneal",0,0,7,8.55078269440979
"ndlo",0,0,7,8.55078269440979
"spectacular",0,0,6,8.36846113761584
"fjell",0,0,19,7.76232533404552
"julyaugust",0,0,7,8.21431045778858
"navigate",0,0,16,7.45217040574168
"ekbråten",0,0,9,8.55078269440979
"fertilizers",0,0,69,6.04934674267058
"capsl",0,0,6,8.55078269440979
"dillingensaar",0,0,6,8.55078269440979
"janerikhoffkongsbergcom",0,0,5,8.55078269440979
"vardar",0,0,8,8.55078269440979
"separated",0,0,17,7.38763188460411
"smeets",0,0,6,8.55078269440979
"wien",0,0,8,8.36846113761584
"playgrounds",0,0,6,8.55078269440979
"deductible",0,0,10,8.08077906516406
"pradesh",0,0,10,8.36846113761584
"cofounded",0,0,12,7.67531395705589
"amman",0,0,7,8.21431045778858
"quarterend",0,0,12,7.85763551384985
"diamond",0,0,66,6.49665896071425
"kryptodisk",0,0,11,8.55078269440979
"personsmedia",0,0,5,8.55078269440979
"emailed",0,0,9,7.96299602950767
"antisurface",0,0,5,8.55078269440979
"disclosures",0,0,16,7.52116327722863
"burning",0,0,13,7.59527124938236
"torp",0,0,9,8.21431045778858
"nxp",0,0,11,8.55078269440979
"plsvs",0,0,22,7.67531395705589
"whats",0,0,9,7.96299602950767
"tenth",0,0,11,7.76232533404552
"designate",0,0,8,8.21431045778858
"pswno",0,0,5,8.55078269440979
"tieto",0,0,8,8.36846113761584
"computational",0,0,7,8.21431045778858
"peninsula",0,0,47,6.42255098856052
"smestad",0,0,6,8.55078269440979
"statoils",0,0,68,6.72623340235875
"emphasised",0,0,10,7.85763551384985
"investorrelationshuddlestockcom",0,0,5,8.55078269440979
"glennmandelidtelenorcom",0,0,5,8.55078269440979
"mandelid",0,0,5,8.55078269440979
"fort",0,0,37,7.02472639091474
"nesavegen",0,0,5,8.55078269440979
"neset",0,0,5,8.55078269440979
"landscaping",0,0,11,7.96299602950767
"axiata",0,0,17,8.55078269440979
"aerostructures",0,0,8,8.21431045778858
"consortiums",0,0,14,7.67531395705589
"threat",0,0,19,7.76232533404552
"westerngeco",0,0,14,7.67531395705589
"radium",0,0,28,6.82801609666869
"benchmarking",0,0,14,7.85763551384985
"cll",0,0,7,8.55078269440979
"absence",0.004,0.006,35,6.69448470404417
"agile",0.02,0.022,42,6.47134115272996
"amdal",0,0.002,82,6.49665896071425
"answered",0,0.002,40,6.54930269419967
"apex",0.032,0.034,63,6.94134478197569
"apis",0,0.002,27,6.86438374083956
"apublishnecisioncomlrgogvhhfcveidekkefotowarecloudfotowebarchives",0,0.002,23,7.02472639091474
"audience",0.026,0.028,159,5.14294077002897
"begun",0,0.002,61,6.09977759629747
"bgbio",0.03,0.032,56,6.289019595936
"bluestar",0,0.002,12,8.21431045778858
"boligs",0,0.002,25,7.06917815348558
"bonus",0,0.002,140,6.08268316293817
"breakfast",0,0.002,75,5.8697611656955
"broadening",0.014,0.016,31,6.75902322518174
"brokers",0,0.002,37,6.60487254535448
"buildup",0.012,0.014,40,6.63386008222773
"cement",0,0.002,51,6.42255098856052
"cleaning",0.006,0.008,129,5.4417217355488
"cleared",0,0.002,31,6.82801609666869
"constructed",0,0.002,92,5.71756935035358
"consumerfocused",0,0.002,10,7.85763551384985
"corporateaccesssbmarketsno",0,0.002,29,6.79292477685742
"cro",0,0.002,27,6.86438374083956
"dieselstraße",0,0.002,17,7.32700726278768
"door",0.014,0.016,25,6.98216677649595
"dpressebilderdveidekkeddwmfawceugzstcatdllvimenbjxrwqof",0,0.002,23,7.02472639091474
"emphasises",0,0.002,98,5.58550962834051
"engages",0,0.002,63,6.0330862217988
"entertaining",0.048,0.05,21,7.11569816912047
"façade",0,0.002,27,6.90212406882241
"flashdrives",0.092,0.094,54,6.17123656027962
"gathered",0,0.002,27,6.98216677649595
"gleerup",0,0.002,22,7.1644883332899
"grand",0,0.002,95,5.88355448782784
"grenfeldt",0,0.002,33,6.94134478197569
"groupwide",0,0.002,18,7.32700726278768
"harvey",0,0.002,21,7.38763188460411
"hosts",0.014,0.016,43,6.44664854013959
"htert",0,0.002,10,8.36846113761584
"inperson",0,0.002,37,6.75902322518174
"investorotovocom",0.004,0.006,42,6.42255098856052
"itdriven",0,0.002,43,6.39902049115033
"johannesen",0,0.002,51,6.22839497411957
"jonbirgersyvertsencrayoncom",0,0.002,12,7.67531395705589
"kildemo",0,0.002,40,6.52263444711751
"lie",0,0.002,135,5.38109711373236
"lift",0,0.002,149,5.45974024105148
"lunch",0,0.002,106,5.59587241537606
"manages",0,0.002,246,4.66715916350334
"masters",0,0.002,114,5.54510009000263
"mediaastrocastcom",0,0.002,6,8.36846113761584
"mine",0,0.002,125,5.91172536479453
"mini",0,0.002,61,6.52263444711751
"mixed",0,0.002,152,5.60634371524335
"multipurpose",0,0.002,94,5.8697611656955
"nbbqrnagosyjhjihjjwfdgsidvroftqntarmbzqnnaarssmmfhpjazjsae",0,0.002,23,7.02472639091474
"netzero",0.002,0.004,46,6.54930269419967
"noc",0,0.002,10,7.85763551384985
"norbit",0.148,0.15,283,6.37603097292563
"ntkmeszqwoxqk",0,0.002,23,7.02472639091474
"osessg",0,0.002,63,6.01708588045236
"outsourced",0,0.002,39,6.60487254535448
"parking",0,0.002,279,4.87195357614936
"pension",0.002,0.004,162,5.47808937971967
"places",0.008,0.01,79,5.91172536479453
"precise",0,0.002,15,7.52116327722863
"programs",0.04,0.042,323,4.57672429806219
"publiclylisted",0.02,0.022,11,7.76232533404552
"railway",0,0.002,199,5.46887272461475
"recircle",0,0.002,23,7.02472639091474
"regalia",0.138,0.14,52,6.66371304537741
"rewarding",0,0.002,41,6.44664854013959
"selfsufficient",0,0.002,33,6.69448470404417
"shifting",0.004,0.006,30,6.75902322518174
"silicone",0,0.002,33,7.38763188460411
"sonar",0,0.002,26,7.52116327722863
"spokesperson",0,0.002,41,6.44664854013959
"srbank",0,0.002,308,5.21146071646572
"stakeholder",0,0.002,132,5.29268615638831
"stianhaslehydrocom",0,0.002,31,6.72623340235875
"tradition",0,0.002,25,6.94134478197569
"trigger",0,0.002,49,6.26840030873327
"tvs",0,0.002,24,7.06917815348558
"tyres",0.028,0.03,77,6.94134478197569
"tørud",0,0.002,23,7.11569816912047
"undertakes",0,0.002,333,4.36112795238337
"universities",0,0.002,23,7.06917815348558
"unsold",0,0.002,32,6.72623340235875
"upgrading",0,0.002,77,5.98583333694826
"uppsala",0.052,0.054,70,6.52263444711751
"upwards",0,0.002,18,7.26984884894773
"urbanization",0,0.002,50,6.24819760141575
"usability",0.002,0.004,66,6.0330862217988
"utilise",0,0.002,104,5.54510009000263
"vangen",0,0.002,12,7.67531395705589
"ventilation",0,0.002,52,6.44664854013959
"vigil",0,0.002,6,8.36846113761584
"vogt",0,0.002,14,7.59527124938236
"webtv",0,0.002,57,6.63386008222773
"wire",0,0.002,97,5.62762111369064
"zalariscom",0,0.002,31,6.72623340235875
"adjourned",0,0.002,6,8.36846113761584
"catcher",0,0.002,26,7.96299602950767
"daughter",0,0.002,13,7.67531395705589
"divesting",0,0.002,20,7.21578162767745
"dlbcl",0,0.002,39,7.85763551384985
"ensured",0,0.002,20,7.21578162767745
"entrepreneur",0,0.002,24,6.98216677649595
"impose",0,0.002,24,7.06917815348558
"lnc",0.102,0.104,78,7.45217040574168
"olin",0.008,0.01,21,7.52116327722863
"servicesoffering",0,0.002,9,8.08077906516406
"stateowned",0,0.002,27,6.94134478197569
"antigenspecific",0.002,0.004,27,6.86438374083956
"drs",0,0.002,83,6.98216677649595
"elbow",0,0.002,9,7.96299602950767
"iox",0,0.002,11,7.85763551384985
"oex",0.014,0.016,15,7.52116327722863
"span",0,0.002,14,7.52116327722863
"ullevoldsæter",0,0.002,13,8.08077906516406
"unnecessary",0,0.002,20,7.1644883332899
"wires",0,0.002,14,7.52116327722863
"aspect",0,0.002,28,6.86438374083956
"compagnie",0,0.002,13,7.67531395705589
"alteration",0,0.002,8,8.08077906516406
"dmitriy",0,0.002,9,8.36846113761584
"scanner",0.01,0.012,80,6.63386008222773
"sga",0,0.002,7,8.21431045778858
"thistle",0,0.002,9,7.96299602950767
"congestion",0.006,0.008,18,7.76232533404552
"css",0,0.002,49,6.75902322518174
"proximars",0.016,0.018,25,7.67531395705589
"sintef",0,0.002,56,7.21578162767745
"footprints",0,0.002,18,7.26984884894773
"osearr",0,0.002,7,8.21431045778858
"rosenlund",0,0.002,9,8.08077906516406
"revisions",0,0.002,16,7.38763188460411
"fid",0.002,0.004,54,6.54930269419967
"kjedehuset",0,0.002,12,8.21431045778858
"lorens",0,0.002,7,8.21431045778858
"vacant",0,0.002,17,7.45217040574168
"icml",0,0.002,8,8.21431045778858
"tunisienne",0,0.002,10,7.85763551384985
"genes",0,0.002,18,7.67531395705589
"toptier",0,0.002,17,7.59527124938236
"larseinarpettersonpexipcom",0,0.002,7,8.21431045778858
"mobilefirst",0,0.002,8,8.08077906516406
"professionalism",0,0.002,14,7.52116327722863
"immensely",0,0.002,8,8.08077906516406
"srep",0,0.002,19,7.85763551384985
"struggling",0,0.002,11,7.85763551384985
"equalling",0,0.002,25,7.21578162767745
"likelihood",0,0.002,22,7.06917815348558
"coowner",0,0.002,21,7.11569816912047
"infectiontreatment",0,0.002,6,8.36846113761584
"nonhealing",0,0.002,7,8.21431045778858
"jury",0,0.002,11,7.96299602950767
"dimension",0,0.002,11,7.76232533404552
"catch",0,0.002,17,7.52116327722863
"departing",0,0.002,19,7.26984884894773
"linear",0,0.002,13,7.67531395705589
"precommitted",0,0.002,8,8.08077906516406
"stabilise",0,0.002,9,8.08077906516406
"canica",0,0.002,8,8.08077906516406
"hopeful",0.002,0.004,14,7.59527124938236
"utilityscale",0,0.002,15,7.67531395705589
"modality",0,0.002,9,7.96299602950767
"examine",0,0.002,14,7.52116327722863
"edminson",0,0.002,7,8.21431045778858
"energies",0,0.002,36,7.26984884894773
"investorquestbackcom",0,0.002,7,8.21431045778858
"rizk",0,0.002,8,8.36846113761584
"formalised",0,0.002,9,7.96299602950767
"mandersson",0,0.002,11,8.55078269440979
"pentup",0,0.002,10,7.85763551384985
"amgen",0,0.002,7,8.55078269440979
"mos",0,0.002,24,8.55078269440979
"mcdonnell",0,0.002,5,8.55078269440979
"fix",0,0.002,21,7.38763188460411
"konserndirektør",0,0.002,6,8.36846113761584
"systemically",0,0.002,5,8.55078269440979
"castberg",0,0.002,20,7.76232533404552
"crc",0,0.002,19,7.85763551384985
"irzwipecom",0,0.002,6,8.55078269440979
"oliva",0,0.002,7,8.55078269440979
"presentationpresentations",0,0.002,5,8.55078269440979
"earliest",0,0.004,149,5.16978802006516
"weight",0.032,0.036,179,5.18348686442332
"connect",0.016,0.02,414,4.32540986978129
"accelerated",0.054,0.058,186,5.01272613003044
"addon",0.006,0.01,28,6.98216677649595
"anyother",0,0.004,19,7.21578162767745
"approach",0.056,0.06,423,4.20697727255611
"archived",0,0.004,36,6.57670166838778
"arctic",0.034,0.038,590,4.21218561766325
"arranging",0,0.004,15,7.45217040574168
"aside",0.002,0.006,75,6.09977759629747
"attack",0,0.004,32,6.82801609666869
"bearings",0,0.004,11,8.08077906516406
"bps",0,0.004,186,5.14294077002897
"buybacks",0.036,0.04,92,5.81641518499021
"cadnbno",0,0.004,19,7.52116327722863
"capitalisation",0,0.004,22,7.06917815348558
"choices",0,0.004,39,6.54930269419967
"columbia",0.012,0.016,144,5.33190686954159
"constituting",0.002,0.006,43,6.52263444711751
"constructing",0,0.004,72,5.94071290166779
"cpus",0,0.004,9,7.96299602950767
"cto",0.038,0.042,118,5.53524779355962
"developments",0.042,0.046,501,4.05542737442891
"discharged",0,0.004,36,6.69448470404417
"dissemination",0,0.004,91,5.64936110032704
"distinct",0,0.004,76,5.8697611656955
"doo",0.008,0.012,19,7.59527124938236
"dubai",0,0.004,272,5.09762557381693
"egholt",0,0.004,10,7.85763551384985
"energys",0.004,0.008,105,5.68288379236569
"etc",0.008,0.012,111,5.63843202979485
"fornebu",0,0.004,401,4.24132675257075
"gcal",0,0.004,30,7.59527124938236
"golden",0.2,0.204,424,5.06647040603713
"gothenburg",0,0.004,157,5.48739177238199
"halvormollandhydrocom",0,0.004,73,5.8697611656955
"haugsdal",0,0.004,39,6.82801609666869
"holmgren",0,0.004,19,7.59527124938236
"hse",0,0.004,90,5.74137999904729
"hus",0,0.004,53,6.22839497411957
"inaugural",0,0.004,65,6.0330862217988
"irmpccontainercom",0,0.004,33,6.66371304537741
"jackson",0,0.004,18,7.67531395705589
"logistikkbygg",0,0.004,46,7.76232533404552
"lowpower",0.002,0.006,13,7.85763551384985
"mailtohenrikbadinvowasacom",0,0.004,14,7.52116327722863
"minilager",0.002,0.006,96,6.13486891610874
"mobilewearable",0,0.004,24,7.02472639091474
"molland",0,0.004,74,5.85615551363972
"motivated",0.044,0.048,58,6.09977759629747
"normally",0.004,0.008,106,5.53524779355962
"objections",0,0.004,29,6.86438374083956
"official",0.04,0.044,132,5.48739177238199
"petoro",0.072,0.076,67,6.08268316293817
"pleym",0.108,0.112,23,7.76232533404552
"pricing",0.026,0.03,160,5.29268615638831
"projections",0,0.004,62,6.08268316293817
"pyrums",0,0.004,41,7.02472639091474
"releases",0.014,0.018,507,3.93963043674415
"reliability",0.144,0.148,145,5.3160335203853
"replaced",0.008,0.012,130,5.35619956211064
"ropax",0,0.004,13,7.96299602950767
"seawater",0,0.004,43,6.69448470404417
"sectors",0.042,0.046,412,4.38256828362124
"sensortm",0,0.004,15,7.45217040574168
"simultaneous",0,0.004,62,6.0330862217988
"smns",0,0.004,74,6.00133752348422
"søbak",0,0.004,57,6.13486891610874
"tambar",0,0.004,190,5.03032189192082
"telomerase",0.002,0.006,10,8.21431045778858
"tendered",0.062,0.066,38,6.79292477685742
"transforming",0.006,0.01,103,5.57525312817332
"ula",0,0.004,232,4.89236244778056
"unified",0.024,0.028,33,6.79292477685742
"unpaid",0,0.004,38,6.52263444711751
"upsell",0,0.004,9,8.08077906516406
"vehicle",0.044,0.048,944,3.8269409787042
"views",0,0.004,42,6.44664854013959
"wilhelmsens",0,0.004,16,7.59527124938236
"rescue",0.074,0.078,43,6.63386008222773
"manchester",0,0.004,16,7.67531395705589
"arnhall",0,0.004,14,7.52116327722863
"balticseano",0,0.004,14,7.52116327722863
"dchildersarcherwellcom",0,0.004,7,8.21431045778858
"idafjellheimvarenergino",0,0.004,13,7.59527124938236
"kingshill",0,0.004,14,7.52116327722863
"refreshments",0,0.004,23,7.02472639091474
"urgent",0,0.004,40,6.47134115272996
"workload",0,0.004,21,7.1644883332899
"bakkevig",0,0.004,23,7.59527124938236
"sheets",0,0.004,18,7.32700726278768
"twomonth",0,0.004,9,7.96299602950767
"attracts",0,0.004,17,7.32700726278768
"brazzaville",0.012,0.016,9,7.96299602950767
"middecember",0,0.004,25,7.02472639091474
"profond",0.008,0.012,14,8.21431045778858
"sor",0,0.004,11,7.76232533404552
"zamarin",0,0.004,13,8.36846113761584
"dioxide",0,0.004,29,6.94134478197569
"aquatec",0,0.004,24,8.21431045778858
"celebrates",0,0.004,9,7.96299602950767
"freestanding",0,0.004,22,7.52116327722863
"meetingproxy",0,0.004,6,8.36846113761584
"urgently",0,0.004,7,8.21431045778858
"pause",0,0.004,8,8.21431045778858
"sad",0,0.004,14,7.67531395705589
"sustaining",0,0.004,18,7.26984884894773
"njord",0,0.004,28,7.32700726278768
"deals",0,0.004,44,6.79292477685742
"occurring",0,0.004,12,7.67531395705589
"substance",0,0.004,24,7.21578162767745
"canceled",0,0.004,11,7.85763551384985
"penalty",0,0.004,40,7.06917815348558
"guinea",0,0.004,92,6.13486891610874
"oxide",0,0.004,21,7.67531395705589
"prysmian",0,0.004,13,8.36846113761584
"doityourself",0,0.004,5,8.55078269440979
"flagged",0.006,0.01,8,8.08077906516406
"wwi",0,0.004,8,8.36846113761584
"dactivités",0,0.004,6,8.36846113761584
"entreprise",0,0.004,7,8.21431045778858
"pétrolières",0,0.004,6,8.36846113761584
"abstain",0,0.004,9,8.36846113761584
"migrating",0,0.004,8,8.08077906516406
